Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00
"11/12/2021";"0,004";"0,017";"0,004";"0,004";"0,003";"0,017";"0,005";"0,004";"0,004";"0,012";"0,013";"0,013";"0,007";"0,011";"0,018";"0,006";"0,005";"0,005";"0,017";"0,007";"0,004";"0,004";"0,008";"0,015";"0,004";"0,004";"0,004";"0,012";"0,011";"0,003";"0,004";"0,004";"0,016";"0,007";"0,004";"0,004";"0,005";"0,018";"0,004";"0,004";"0,004";"0,007";"0,02";"0,005";"0,008";"0,013";"0,02";"0,004";"0,013";"0,023";"0,043";"0,033";"0,1";"0,48";"0,219";"0,188";"0,046";"0,053";"0,11";"0,349";"0,117";"0,415";"0,237";"0,066";"0,054";"0,053";"0,057";"0,056";"0,054";"0,054";"0,074";"0,06";"0,063";"0,085";"0,058";"0,102";"0,042";"0,037";"0,031";"0,037";"0,053";"0,038";"0,034";"0,007";"0,004";"0,011";"0,009";"0,004";"0,005";"0,014";"0,004";"0,004";"0,014";"0,007";"0,003";"0,005";
"12/12/2021";"0,016";"0,004";"0,004";"0,009";"0,012";"0,004";"0,004";"0,045";"0,048";"0,043";"0,039";"0,053";"0,038";"0,036";"0,04";"0,039";"0,035";"0,017";"0,017";"0,004";"0,005";"0,006";"0,015";"0,004";"0,004";"0,01";"0,012";"0,004";"0,004";"0,011";"0,01";"0,004";"0,004";"0,013";"0,009";"0,004";"0,004";"0,012";"0,01";"0,004";"0,004";"0,01";"0,012";"0,004";"0,005";"0,008";"0,013";"0,005";"0,004";"0,007";"0,036";"0,031";"0,032";"0,041";"0,036";"0,22";"0,222";"0,153";"0,343";"0,071";"0,014";"0,004";"0,005";"0,017";"0,004";"0,004";"0,012";"0,009";"0,005";"0,004";"0,018";"0,004";"0,004";"0,009";"0,014";"0,004";"0,004";"0,012";"0,011";"0,004";"0,004";"0,014";"0,009";"0,004";"0,005";"0,03";"0,045";"0,055";"0,054";"0,071";"0,07";"0,068";"0,081";"0,072";"0,061";"0,028";
"13/12/2021";"0,029";"0,025";"0,033";"0,023";"0,008";"0,006";"0,018";"0,01";"0,006";"0,007";"0,014";"0,005";"0,004";"0,012";"0,008";"0,004";"0,004";"0,017";"0,005";"0,003";"0,004";"0,018";"0,004";"0,004";"0,004";"0,017";"0,004";"0,004";"0,004";"0,017";"0,004";"0,005";"0,005";"0,016";"0,004";"0,004";"0,005";"0,016";"0,004";"0,004";"0,005";"0,016";"0,004";"0,004";"0,006";"0,027";"0,12";"0,545";"0,176";"0,167";"0,116";"0,049";"0,03";"0,038";"0,033";"0,03";"0,038";"0,04";"0,031";"0,047";"0,04";"0,036";"0,045";"0,015";"0,018";"0,026";"0,008";"0,013";"0,023";"0,029";"0,037";"0,044";"0,038";"0,043";"0,043";"0,038";"0,044";"0,042";"0,039";"0,049";"0,039";"0,039";"0,046";"0,038";"0,042";"0,045";"0,039";"0,042";"0,035";"0,033";"0,045";"0,045";"0,045";"0,054";"0,047";"0,053";
"14/12/2021";"0,048";"0,041";"0,028";"0,006";"0,009";"0,016";"0,007";"0,011";"0,012";"0,005";"0,01";"0,009";"0,004";"0,012";"0,008";"0,004";"0,011";"0,009";"0,004";"0,01";"0,01";"0,004";"0,008";"0,012";"0,003";"0,006";"0,014";"0,004";"0,004";"0,016";"0,004";"0,004";"0,013";"0,007";"0,004";"0,01";"0,013";"0,004";"0,003";"0,017";"0,003";"0,004";"0,016";"0,006";"0,274";"0,146";"0,176";"0,318";"0,094";"0,067";"0,005";"0,016";"0,004";"0,005";"0,014";"0,007";"0,004";"0,012";"0,009";"0,005";"0,007";"0,013";"0,005";"0,004";"0,017";"0,005";"0,004";"0,015";"0,006";"0,004";"0,011";"0,011";"0,004";"0,006";"0,015";"0,291";"0,236";"0,515";"0,165";"0,24";"0,237";"0,242";"0,351";"0,058";"0,053";"0,068";"0,057";"0,046";"0,048";"0,034";"0,051";"0,038";"0,039";"0,046";"0,035";"0,032";
"15/12/2021";"0,029";"0,028";"0,026";"0,008";"0,004";"0,016";"0,005";"0,004";"0,016";"0,004";"0,004";"0,016";"0,004";"0,004";"0,015";"0,004";"0,004";"0,016";"0,004";"0,004";"0,016";"0,004";"0,004";"0,013";"0,007";"0,004";"0,011";"0,009";"0,004";"0,008";"0,012";"0,004";"0,005";"0,016";"0,003";"0,006";"0,015";"0,005";"0,003";"0,014";"0,009";"0,003";"0,008";"0,012";"0,004";"0,004";"0,016";"0,004";"0,003";"0,014";"0,021";"0,03";"0,037";"0,032";"0,033";"0,154";"0,434";"0,053";"0,051";"0,016";"0,011";"0,017";"0,333";"0,277";"0,073";"0,011";"0,005";"0,007";"0,015";"0,005";"0,004";"0,017";"0,004";"0,004";"0,016";"0,016";"0,011";"0,035";"0,056";"0,045";"0,05";"0,052";"0,046";"0,049";"0,052";"0,052";"0,071";"0,069";"0,063";"0,071";"0,066";"0,063";"0,071";"0,067";"0,065";"0,069";
"16/12/2021";"0,069";"0,064";"0,068";"0,07";"0,064";"0,066";"0,07";"0,061";"0,011";"0,015";"0,006";"0,008";"0,014";"0,004";"0,005";"0,016";"0,004";"0,004";"0,016";"0,005";"0,003";"0,011";"0,01";"0,004";"0,005";"0,015";"0,004";"0,004";"0,014";"0,006";"0,004";"0,009";"0,011";"0,004";"0,004";"0,016";"0,004";"0,004";"0,011";"0,01";"0,003";"0,009";"0,013";"0,018";"0,031";"0,046";"0,029";"0,034";"0,037";"0,031";"0,038";"0,038";"0,037";"0,043";"0,035";"0,028";"0,023";"0,007";"0,007";"0,013";"0,007";"0,004";"0,013";"0,008";"0,003";"0,013";"0,008";"0,004";"0,01";"0,011";"0,003";"0,009";"0,012";"0,004";"0,006";"0,017";"0,023";"0,007";"0,014";"0,004";"0,004";"0,016";"0,004";"0,004";"0,016";"0,005";"0,003";"0,013";"0,008";"0,004";"0,007";"0,018";"0,012";"0,014";"0,027";"0,015";
"17/12/2021";"0,013";"0,023";"0,014";"0,015";"0,015";"0,013";"0,006";"0,012";"0,015";"0,005";"0,006";"0,017";"0,004";"0,004";"0,015";"0,007";"0,004";"0,009";"0,012";"0,004";"0,004";"0,016";"0,005";"0,004";"0,009";"0,012";"0,004";"0,004";"0,015";"0,006";"0,004";"0,006";"0,015";"0,004";"0,003";"0,013";"0,009";"0,037";"0,286";"0,171";"0,046";"0,044";"0,057";"0,047";"0,042";"0,057";"0,047";"0,052";"0,101";"0,051";"0,035";"0,035";"0,012";"0,005";"0,011";"0,016";"0,006";"0,009";"0,014";"0,006";"0,005";"0,016";"0,006";"0,006";"0,041";"0,037";"0,037";"0,046";"0,049";"0,049";"0,054";"0,053";"0,043";"0,044";"0,053";"0,044";"0,041";"0,056";"0,042";"0,041";"0,051";"0,026";"0,006";"0,012";"0,008";"0,003";"0,009";"0,012";"0,003";"0,005";"0,015";"0,004";"0,003";"0,017";"0,004";"0,004";
"18/12/2021";"0,012";"0,007";"0,004";"0,013";"0,025";"0,011";"0,008";"0,022";"0,009";"0,011";"0,017";"0,013";"0,008";"0,007";"0,021";"0,007";"0,008";"0,012";"0,009";"0,004";"0,004";"0,017";"0,004";"0,003";"0,012";"0,009";"0,004";"0,004";"0,017";"0,005";"0,006";"0,013";"0,01";"0,004";"0,004";"0,017";"0,004";"0,003";"0,008";"0,013";"0,004";"0,004";"0,012";"0,007";"0,004";"0,004";"0,018";"0,003";"0,004";"0,009";"0,011";"0,004";"0,006";"0,355";"0,065";"0,315";"0,248";"0,007";"0,004";"0,028";"0,034";"0,029";"0,035";"0,038";"0,028";"0,031";"0,046";"0,031";"0,033";"0,045";"0,039";"0,034";"0,044";"0,037";"0,036";"0,043";"0,04";"0,037";"0,04";"0,044";"0,039";"0,05";"0,055";"0,041";"0,041";"0,046";"0,035";"0,037";"0,051";"0,041";"0,022";"0,04";"0,081";"0,016";"0,028";"0,016";
"19/12/2021";"0,021";"0,03";"0,009";"0,01";"0,018";"0,009";"0,007";"0,016";"0,011";"0,008";"0,012";"0,016";"0,007";"0,008";"0,021";"0,007";"0,007";"0,018";"0,01";"0,008";"0,013";"0,015";"0,007";"0,007";"0,021";"0,007";"0,008";"0,016";"0,012";"0,006";"0,009";"0,018";"0,006";"0,006";"0,016";"0,007";"0,004";"0,031";"0,038";"0,027";"0,031";"0,039";"0,029";"0,028";"0,038";"0,034";"0,362";"0,045";"0,03";"0,015";"0,017";"0,032";"0,029";"0,043";"0,029";"0,092";"0,04";"0,009";"0,013";"0,007";"0,005";"0,016";"0,005";"0,005";"0,015";"0,004";"0,007";"0,013";"0,004";"0,008";"0,011";"0,005";"0,008";"0,023";"0,039";"0,038";"0,043";"0,035";"0,036";"0,047";"0,035";"0,034";"0,049";"0,034";"0,021";"0,022";"0,01";"0,009";"0,022";"0,01";"0,009";"0,022";"0,021";"0,037";"0,045";"0,034";
"20/12/2021";"0,019";"0,019";"0,007";"0,007";"0,017";"0,008";"0,005";"0,012";"0,009";"0,004";"0,008";"0,013";"0,004";"0,005";"0,014";"0,004";"0,004";"0,016";"0,004";"0,004";"0,014";"0,007";"0,004";"0,008";"0,012";"0,007";"0,04";"0,038";"0,004";"0,005";"0,015";"0,005";"0,007";"0,018";"0,004";"0,004";"0,011";"0,009";"0,004";"0,005";"0,015";"0,004";"0,004";"0,014";"0,006";"0,004";"0,008";"0,011";"0,004";"0,004";"0,017";"0,003";"0,005";"0,015";"0,006";"0,003";"0,012";"0,009";"0,003";"0,01";"0,011";"0,003";"0,007";"0,014";"0,004";"0,004";"0,016";"0,004";"0,006";"0,016";"0,01";"0,007";"0,013";"0,013";"0,004";"0,004";"0,017";"0,004";"0,003";"0,011";"0,01";"0,004";"0,004";"0,017";"0,004";"0,004";"0,042";"0,039";"0,03";"0,017";"0,017";"0,007";"0,011";"0,019";"0,01";"0,01";
